date,timestamp_pst,campaign_id,campaign_name,adset_id,ad_id,objective,placement,impressions,clicks,spend_usd,currency,conversions,conversion_value_usd
2026-04-15,2026-04-15 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,VIDEO_VIEWS,instagram_stories,39711,832,1174.61,USD,23,2257.2
2026-04-15,2026-04-15 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,CONVERSIONS,messenger,49358,631,421.05,GBP,14,1518.24
2026-04-15,2026-04-15 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,LINK_CLICKS,audience_network,7605,158,157.76,USD,10,661.64
2026-04-15,2026-04-15 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,VIDEO_VIEWS,messenger,47583,540,1337.03,USD,7,1311.61
2026-04-15,2026-04-15 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,VIDEO_VIEWS,instagram_feed,44402,970,1668.15,USD,68,9736.74
2026-04-15,2026-04-15 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,CONVERSIONS,audience_network,47525,247,656.8,USD,4,520.17
2026-04-15,2026-04-15 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_1,LINK_CLICKS,facebook_feed,66771,335,684.51,USD,20,2081.24
2026-04-15,2026-04-15 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_0,CONVERSIONS,facebook_feed,16107,266,201.31,USD,14,2085.25
2026-04-15,2026-04-15 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_0,ad_1283_0_0,VIDEO_VIEWS,facebook_feed,39407,302,771.35,USD,8,797.54
2026-04-15,2026-04-15 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_1,VIDEO_VIEWS,messenger,70895,946,2509.38,USD,28,1475.97
2026-04-15,2026-04-15 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_1,ad_1293_1_0,VIDEO_VIEWS,facebook_feed,47081,956,746.13,USD,57,6445.94
2026-04-15,2026-04-15 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_0,CONVERSIONS,facebook_feed,59344,788,521.58,USD,53,7316.22
2026-04-15,2026-04-15 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_2,ad_1293_2_0,REACH,facebook_feed,36794,824,2063.86,USD,32,3960.38
2026-04-16,2026-04-16 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_0,VIDEO_VIEWS,messenger,17739,171,361.26,USD,6,596.17
2026-04-16,2026-04-16 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_1,REACH,instagram_feed,25253,573,1412.31,USD,39,5401.67
2026-04-16,2026-04-16 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_1,ad_1033_1_0,REACH,facebook_feed,63115,876,1058.5,USD,30,5908.45
2026-04-16,2026-04-16 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_1,ad_1051_1_0,LINK_CLICKS,audience_network,77686,1835,3540.94,USD,63,11534.71
2026-04-16,2026-04-16 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_2,ad_1051_2_0,REACH,instagram_feed,31170,302,370.3,USD,8,613.39
2026-04-16,2026-04-16 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_0,ad_1051_0_0,REACH,facebook_feed,51281,786,415.93,USD,53,4225.22
2026-04-16,2026-04-16 23:59:59,1082,HomeBase_Seasonal_National_Q2,adset_1082_0,ad_1082_0_0,CONVERSIONS,messenger,59328,732,1230.11,USD,,
2026-04-16,2026-04-16 23:59:59,1082,HomeBase_Seasonal_National_Q2,adset_1082_0,ad_1082_0_1,VIDEO_VIEWS,messenger,34977,809,2768.71,USD,19,2891.83
2026-04-16,2026-04-16 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,CONVERSIONS,instagram_feed,72901,1143,2692.63,USD,25,4731.2
2026-04-16,2026-04-16 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_0,CONVERSIONS,audience_network,73718,794,1381.73,USD,56,3500.65
2026-04-16,2026-04-16 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_1,REACH,audience_network,59179,422,472.22,USD,8,1247.12
2026-04-16,2026-04-16 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_0,REACH,instagram_feed,54640,993,2523.16,USD,40,2889.91
2026-04-16,2026-04-16 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_0,CONVERSIONS,facebook_feed,14463,270,242.7,USD,6,1161.02
2026-04-16,2026-04-16 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_1,CONVERSIONS,audience_network,36820,544,1821.0,USD,22,1767.43
2026-04-16,2026-04-16 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_1,VIDEO_VIEWS,audience_network,74414,469,873.88,USD,14,1062.47
2026-04-16,2026-04-16 23:59:59,1203,HomeBase_Appliances_National_Q1,adset_1203_0,ad_1203_0_0,LINK_CLICKS,instagram_stories,66162,1339,2898.03,USD,17,2717.86
2026-04-16,2026-04-16 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,REACH,messenger,69700,1185,726.51,USD,94,17426.99
2026-04-16,2026-04-16 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,CONVERSIONS,audience_network,18158,193,574.48,USD,9,1355.55
2026-04-16,2026-04-16 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,REACH,messenger,40638,378,1229.61,USD,14,1639.75
2026-04-16,2026-04-16 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,LINK_CLICKS,instagram_stories,57606,1182,1979.78,,61,9578.28
2026-04-16,2026-04-16 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,VIDEO_VIEWS,instagram_stories,62752,996,3306.59,USD,35,4168.75
2026-04-16,2026-04-16 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,VIDEO_VIEWS,audience_network,70598,939,867.73,USD,37,4941.15
2026-04-16,2026-04-16 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,LINK_CLICKS,instagram_feed,29015,604,1550.27,USD,13,1495.12
2026-04-16,2026-04-16 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,REACH,messenger,69580,1181,3156.05,USD,73,11501.38
2026-04-16,2026-04-16 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,LINK_CLICKS,messenger,34443,600,850.4,USD,15,1978.96
2026-04-16,2026-04-16 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,LINK_CLICKS,facebook_feed,71970,501,583.14,USD,5,585.12
2026-04-16,2026-04-16 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_0,ad_1283_0_0,LINK_CLICKS,audience_network,67854,973,788.5,USD,74,8540.14
2026-04-16,2026-04-16 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_1,VIDEO_VIEWS,facebook_feed,12039,139,97.59,USD,1,172.59
2026-04-16,2026-04-16 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_0,VIDEO_VIEWS,facebook_feed,76823,1273,3432.04,USD,65,7311.32
2026-04-16,2026-04-16 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_1,LINK_CLICKS,messenger,26202,343,221.39,USD,18,1266.8
2026-04-16,2026-04-16 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_1,ad_1293_1_0,VIDEO_VIEWS,messenger,61810,609,1377.74,USD,13,525.07
2026-04-16,2026-04-16 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_2,ad_1293_2_0,VIDEO_VIEWS,messenger,27224,649,2260.37,USD,9,1126.51
2026-04-16,2026-04-16 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_0,LINK_CLICKS,facebook_feed,16533,93,118.68,GBP,5,357.52
2026-04-17,2026-04-17 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_0,CONVERSIONS,facebook_feed,57184,601,2046.18,USD,45,7734.18
2026-04-17,2026-04-17 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_1,LINK_CLICKS,instagram_feed,48713,480,421.33,USD,23,1172.49
2026-04-17,2026-04-17 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_1,ad_1033_1_0,REACH,instagram_feed,48064,984,2820.08,USD,50,4218.2
2026-04-17,2026-04-17 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_2,ad_1051_2_0,REACH,audience_network,34110,682,603.39,USD,31,3338.95
2026-04-17,2026-04-17 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_0,ad_1051_0_0,VIDEO_VIEWS,instagram_stories,18983,140,139.0,,10,1188.26
2026-04-17,2026-04-17 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_1,ad_1051_1_0,REACH,audience_network,46342,688,2377.79,USD,50,8950.15
2026-04-17,2026-04-17 23:59:59,1082,HomeBase_Seasonal_National_Q2,adset_1082_0,ad_1082_0_0,VIDEO_VIEWS,audience_network,39099,312,1421.17,,6,784.55
2026-04-17,2026-04-17 23:59:59,1082,HomeBase_Seasonal_National_Q2,adset_1082_0,ad_1082_0_1,VIDEO_VIEWS,instagram_feed,20533,194,215.23,USD,14,2382.04
2026-04-17,2026-04-17 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,CONVERSIONS,messenger,5773,72,157.55,USD,4,651.97
2026-04-17,2026-04-17 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_1,REACH,instagram_stories,79083,1287,1014.5,USD,55,3927.16
2026-04-17,2026-04-17 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_0,LINK_CLICKS,audience_network,30351,265,714.93,USD,16,1727.61
2026-04-17,2026-04-17 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_0,LINK_CLICKS,messenger,40342,331,384.52,USD,24,1025.84
2026-04-17,2026-04-17 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_0,LINK_CLICKS,audience_network,7660,47,158.46,USD,0,0
2026-04-17,2026-04-17 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_1,REACH,audience_network,71807,1280,1195.62,USD,36,3576.0
2026-04-17,2026-04-17 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_1,CONVERSIONS,audience_network,74248,376,1269.33,USD,12,1804.1
2026-04-17,2026-04-17 23:59:59,1203,HomeBase_Appliances_National_Q1,adset_1203_0,ad_1203_0_0,REACH,instagram_stories,11675,226,288.18,USD,11,941.42
2026-04-17,2026-04-17 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,LINK_CLICKS,messenger,15883,324,208.23,USD,10,1838.33
2026-04-17,2026-04-17 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,CONVERSIONS,messenger,78639,1699,2976.12,USD,66,3897.38
2026-04-17,2026-04-17 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,CONVERSIONS,audience_network,77550,792,605.54,GBP,11,1001.88
2026-04-17,2026-04-17 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,REACH,instagram_stories,10184,101,94.25,USD,7,1142.07
2026-04-17,2026-04-17 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,VIDEO_VIEWS,facebook_feed,11099,92,84.58,USD,5,942.1
2026-04-17,2026-04-17 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,REACH,facebook_feed,44574,487,814.73,USD,17,2024.33
2026-04-17,2026-04-17 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,REACH,facebook_feed,79718,1257,1348.3,USD,84,5473.88
2026-04-17,2026-04-17 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,REACH,instagram_feed,75034,1664,1102.26,USD,85,16542.47
2026-04-17,2026-04-17 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,REACH,instagram_stories,57397,342,575.1,,6,332.0
2026-04-17,2026-04-17 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,REACH,facebook_feed,28696,709,1254.43,USD,12,823.13
2026-04-17,2026-04-17 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_0,ad_1283_0_0,REACH,messenger,18911,282,764.43,USD,3,204.77
2026-04-17,2026-04-17 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_1,REACH,instagram_feed,66691,819,1943.58,USD,42,3487.88
2026-04-17,2026-04-17 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_0,CONVERSIONS,instagram_feed,67069,554,1544.44,USD,29,4423.45
2026-04-17,2026-04-17 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_1,ad_1293_1_0,LINK_CLICKS,instagram_feed,41450,330,973.01,USD,10,1757.16
2026-04-17,2026-04-17 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_1,REACH,audience_network,76260,736,1499.61,USD,12,1044.38
2026-04-17,2026-04-17 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_0,LINK_CLICKS,facebook_feed,18020,361,626.93,USD,15,1570.03
2026-04-17,2026-04-17 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_2,ad_1293_2_0,VIDEO_VIEWS,audience_network,69868,1186,2137.51,USD,31,4185.66
2026-04-18,2026-04-18 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_1,ad_1033_1_0,CONVERSIONS,facebook_feed,71039,669,1569.02,USD,40,7416.01
2026-04-18,2026-04-18 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_0,LINK_CLICKS,instagram_stories,19408,353,203.8,USD,3,499.19
2026-04-18,2026-04-18 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_1,CONVERSIONS,audience_network,11868,89,156.9,USD,1,50.17
2026-04-18,2026-04-18 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_1,ad_1051_1_0,REACH,instagram_feed,52395,904,1156.31,USD,43,3351.52
2026-04-18,2026-04-18 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_2,ad_1051_2_0,LINK_CLICKS,messenger,70374,948,1665.9,USD,59,5806.34
2026-04-18,2026-04-18 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_0,ad_1051_0_0,CONVERSIONS,instagram_stories,27911,394,458.03,,18,1629.08
2026-04-18,2026-04-18 23:59:59,1082,HomeBase_Seasonal_National_Q2,adset_1082_0,ad_1082_0_1,VIDEO_VIEWS,facebook_feed,8771,94,120.83,USD,5,925.86
2026-04-18,2026-04-18 23:59:59,1082,HomeBase_Seasonal_National_Q2,adset_1082_0,ad_1082_0_0,VIDEO_VIEWS,instagram_feed,61532,1361,3130.64,USD,108,9209.67
2026-04-18,2026-04-18 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,VIDEO_VIEWS,audience_network,76510,495,1211.06,USD,36,6838.33
2026-04-18,2026-04-18 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_0,LINK_CLICKS,audience_network,67391,1265,3625.94,,70,10593.73
2026-04-18,2026-04-18 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_1,VIDEO_VIEWS,instagram_feed,22956,220,681.92,USD,5,529.89
2026-04-18,2026-04-18 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_0,CONVERSIONS,messenger,66785,1347,2825.28,USD,59,6426.97
2026-04-18,2026-04-18 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_1,VIDEO_VIEWS,messenger,48351,338,917.66,,8,1056.86
2026-04-18,2026-04-18 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_1,LINK_CLICKS,facebook_feed,63961,1462,1141.02,USD,109,15029.34
2026-04-18,2026-04-18 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_0,REACH,messenger,33931,670,774.13,USD,11,891.36
2026-04-18,2026-04-18 23:59:59,1203,HomeBase_Appliances_National_Q1,adset_1203_0,ad_1203_0_0,CONVERSIONS,facebook_feed,6235,109,79.69,USD,8,756.13
2026-04-18,2026-04-18 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,CONVERSIONS,audience_network,18066,164,349.42,USD,2,183.66
2026-04-18,2026-04-18 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,CONVERSIONS,messenger,17060,125,377.64,USD,5,705.6
2026-04-18,2026-04-18 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,CONVERSIONS,instagram_feed,20205,183,165.74,USD,10,1332.75
2026-04-18,2026-04-18 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,CONVERSIONS,instagram_stories,44774,1035,2594.77,USD,10,1953.04
2026-04-18,2026-04-18 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,REACH,audience_network,72024,686,1579.79,USD,54,8528.73
2026-04-18,2026-04-18 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,LINK_CLICKS,instagram_stories,14387,303,529.73,USD,5,438.55
2026-04-18,2026-04-18 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,LINK_CLICKS,instagram_stories,24963,571,1686.43,USD,32,6125.07
2026-04-18,2026-04-18 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,CONVERSIONS,instagram_feed,53793,1189,1436.27,CAD,31,5211.89
2026-04-18,2026-04-18 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,CONVERSIONS,messenger,50253,1159,1794.0,USD,71,11124.01
2026-04-18,2026-04-18 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,VIDEO_VIEWS,audience_network,66662,480,1236.49,USD,33,2978.23
2026-04-18,2026-04-18 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_0,ad_1283_0_0,REACH,instagram_feed,60346,689,2136.73,USD,54,8624.16
2026-04-18,2026-04-18 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_1,REACH,facebook_feed,42252,306,867.72,USD,7,606.73
2026-04-18,2026-04-18 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_0,CONVERSIONS,audience_network,55276,1009,2564.24,USD,64,5201.05
2026-04-18,2026-04-18 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_1,ad_1293_1_0,CONVERSIONS,messenger,45757,826,898.65,USD,24,4575.55
2026-04-18,2026-04-18 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_1,VIDEO_VIEWS,audience_network,33472,825,1820.87,USD,48,3834.79
2026-04-18,2026-04-18 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_0,REACH,audience_network,44629,466,1024.94,USD,14,1739.3
2026-04-18,2026-04-18 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_2,ad_1293_2_0,CONVERSIONS,facebook_feed,79101,1669,2177.72,USD,128,13078.55
2026-04-19,2026-04-19 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_0,REACH,messenger,67781,1487,2645.11,USD,26,4003.59
2026-04-19,2026-04-19 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_1,ad_1033_1_0,LINK_CLICKS,audience_network,71263,1219,972.2,USD,72,12704.17
2026-04-19,2026-04-19 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_1,REACH,audience_network,24442,154,204.06,USD,8,1021.9
2026-04-19,2026-04-19 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_2,ad_1051_2_0,CONVERSIONS,audience_network,37895,615,1070.57,,23,3461.2
2026-04-19,2026-04-19 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_0,ad_1051_0_0,LINK_CLICKS,audience_network,34958,744,1980.86,USD,49,6313.87
2026-04-19,2026-04-19 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_1,ad_1051_1_0,VIDEO_VIEWS,instagram_stories,6276,53,105.94,USD,4,703.61
2026-04-19,2026-04-19 23:59:59,1082,HomeBase_Seasonal_National_Q2,adset_1082_0,ad_1082_0_0,VIDEO_VIEWS,messenger,6352,91,283.4,USD,7,725.26
2026-04-19,2026-04-19 23:59:59,1082,HomeBase_Seasonal_National_Q2,adset_1082_0,ad_1082_0_1,CONVERSIONS,facebook_feed,38584,249,540.58,USD,3,566.91
2026-04-19,2026-04-19 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,LINK_CLICKS,audience_network,36151,674,1575.69,USD,23,4555.76
2026-04-19,2026-04-19 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_1,VIDEO_VIEWS,facebook_feed,13292,288,379.94,CAD,10,674.2
2026-04-19,2026-04-19 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_0,REACH,messenger,16118,327,371.26,USD,6,344.1
2026-04-19,2026-04-19 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_1,LINK_CLICKS,messenger,10925,214,232.74,USD,5,306.1
2026-04-19,2026-04-19 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_0,VIDEO_VIEWS,instagram_feed,22631,127,340.01,USD,7,690.64
2026-04-19,2026-04-19 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_1,REACH,audience_network,77744,1762,3687.16,USD,128,17237.67
2026-04-19,2026-04-19 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_0,LINK_CLICKS,instagram_feed,26534,146,115.71,USD,7,303.92
2026-04-19,2026-04-19 23:59:59,1203,HomeBase_Appliances_National_Q1,adset_1203_0,ad_1203_0_0,LINK_CLICKS,audience_network,66937,1569,3411.53,USD,,
2026-04-19,2026-04-19 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,CONVERSIONS,instagram_feed,32934,803,1549.24,USD,36,4267.35
2026-04-19,2026-04-19 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,REACH,instagram_stories,48449,292,668.81,USD,11,1604.93
2026-04-19,2026-04-19 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,REACH,instagram_feed,42521,356,1165.09,,6,512.6
2026-04-19,2026-04-19 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,VIDEO_VIEWS,facebook_feed,77628,1612,1191.39,USD,119,14267.0
2026-04-19,2026-04-19 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,VIDEO_VIEWS,facebook_feed,35227,298,609.35,USD,,
2026-04-19,2026-04-19 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,VIDEO_VIEWS,instagram_feed,58807,451,1378.36,USD,25,4490.43
2026-04-19,2026-04-19 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,CONVERSIONS,instagram_stories,78711,1431,2866.18,USD,50,7217.05
2026-04-19,2026-04-19 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,REACH,messenger,46411,354,873.1,GBP,3,329.19
2026-04-19,2026-04-19 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_0,ad_1283_0_0,VIDEO_VIEWS,messenger,29596,289,957.25,USD,22,3581.07
2026-04-19,2026-04-19 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_0,REACH,instagram_stories,63627,800,676.51,USD,45,4512.41
2026-04-19,2026-04-19 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_1,VIDEO_VIEWS,messenger,70064,1424,5623.02,CAD,59,8011.84
2026-04-19,2026-04-19 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_1,REACH,facebook_feed,55293,895,816.34,USD,65,4956.19
2026-04-19,2026-04-19 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_1,ad_1293_1_0,REACH,audience_network,55699,1030,713.75,USD,47,5579.39
2026-04-19,2026-04-19 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_2,ad_1293_2_0,REACH,audience_network,70725,699,2296.02,USD,45,4160.58
2026-04-19,2026-04-19 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_0,LINK_CLICKS,instagram_stories,75487,652,598.09,USD,42,2660.41
2026-04-20,2026-04-20 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_1,REACH,instagram_feed,54060,1301,3331.16,USD,56,3057.37
2026-04-20,2026-04-20 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_1,ad_1033_1_0,VIDEO_VIEWS,facebook_feed,77924,483,1627.65,USD,23,3385.65
2026-04-20,2026-04-20 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_0,REACH,instagram_stories,64186,1460,2542.5,USD,99,10275.89
2026-04-20,2026-04-20 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_2,ad_1051_2_0,REACH,audience_network,15277,192,261.04,USD,10,631.76
2026-04-20,2026-04-20 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_0,ad_1051_0_0,REACH,messenger,48864,498,787.3,USD,24,4070.46
2026-04-20,2026-04-20 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_1,ad_1051_1_0,VIDEO_VIEWS,audience_network,31077,513,1256.64,USD,24,4720.79
2026-04-20,2026-04-20 23:59:59,1082,HomeBase_Seasonal_National_Q2,adset_1082_0,ad_1082_0_0,CONVERSIONS,messenger,38247,577,947.9,USD,45,6633.09
2026-04-20,2026-04-20 23:59:59,1082,HomeBase_Seasonal_National_Q2,adset_1082_0,ad_1082_0_1,VIDEO_VIEWS,instagram_feed,28510,290,583.26,USD,21,3789.73
